PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.2,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,2,top,Miguel Almirón,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Miguel Almirón
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.0,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,3,top,Adrian Gill,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Adrian Gill
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Adrian Gill,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Adrian Gill
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Alexey Miranchuk,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Alexey Miranchuk
Enea Mihaj,enea mihaj,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Enea Mihaj,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Enea Mihaj
Tomás Jacob,tomas jacob,ATLANTA UNITED,MLS,0.4,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,1,top,Tomás Jacob,MLS,weak,2,2,0,2,0.0,-0.5833333333333333,,-0.5833333333333333,,,0.0,,,,False,False,Tomás Jacob
Fafà Picault,fafa picault,ATLANTA UNITED,MLS,0.2,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,2,top,Fafà Picault,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Fafà Picault
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.2,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,3,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.375,,0.375,,,0.5,,,,False,False,Miguel Almirón
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,2.2,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Lucas Hoyos,MLS,weak,2,2,0,2,0.5,0.625,,0.625,,,0.5,,,,False,False,Lucas Hoyos
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,2.2,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,1,top,Lucas Hoyos,MLS,weak,2,2,0,2,0.5,0.625,,0.625,,,0.5,,,,False,False,Lucas Hoyos
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,2,top,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,0.0,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Lucas Hoyos,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Lucas Hoyos
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.2,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Adrian Gill,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Adrian Gill
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,1.8,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,1,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.16666666666666663,,0.16666666666666663,,,0.5,,,,False,False,Miguel Almirón
Tristan Muyumba,tristan muyumba,ATLANTA UNITED,MLS,1.8,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,2,top,Tristan Muyumba,MLS,weak,2,2,0,2,0.0,-0.5,,-0.5,,,0.0,,,,False,False,Tristan Muyumba
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,1.6,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,3,top,Alexey Miranchuk,MLS,weak,2,2,0,2,0.5,-0.33333333333333337,,-0.33333333333333337,,,0.5,,,,False,False,Alexey Miranchuk
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Alexey Miranchuk,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Alexey Miranchuk
Enea Mihaj,enea mihaj,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Enea Mihaj,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Enea Mihaj
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.8,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,1,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.16666666666666674,,0.16666666666666674,,,0.5,,,,False,False,Miguel Almirón
Tristan Muyumba,tristan muyumba,ATLANTA UNITED,MLS,0.6,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,2,top,Tristan Muyumba,MLS,weak,2,2,0,2,0.5,-0.20833333333333331,,-0.20833333333333331,,,0.5,,,,False,False,Tristan Muyumba
Tomás Jacob,tomas jacob,ATLANTA UNITED,MLS,0.4,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,3,top,Tomás Jacob,MLS,weak,2,2,0,2,0.0,-0.5833333333333333,,-0.5833333333333333,,,0.0,,,,False,False,Tomás Jacob
Besard Sabovic,besard sabovic,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,1,bottom,Besard Sabovic,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Besard Sabovic
Brad Stuver,brad stuver,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,2,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brad Stuver
Brendan Hines-Ike,brendan hines-ike,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,3,bottom,Brendan Hines-Ike,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brendan Hines-Ike
Zan Kolmanic,zan kolmanic,AUSTIN,MLS,0.4,5,assists,assists,AUSTIN,AUSTIN,1,top,Zan Kolmanic,MLS,elite,2,2,1,0,0.5,0.20833333333333334,0.75,,-0.3333333333333333,,,1.0,,,False,False,Zan Kolmanic
Brandon Vázquez,brandon vazquez,AUSTIN,MLS,0.2,5,assists,assists,AUSTIN,AUSTIN,2,top,Brandon Vázquez,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.25,,-0.3333333333333333,,,0.0,,,False,False,Brandon Vázquez
Besard Sabovic,besard sabovic,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,3,top,Besard Sabovic,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Besard Sabovic
Besard Sabovic,besard sabovic,AUSTIN,MLS,0.0,5,goals,goals,AUSTIN,AUSTIN,1,bottom,Besard Sabovic,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Besard Sabovic
Brad Stuver,brad stuver,AUSTIN,MLS,0.0,5,goals,goals,AUSTIN,AUSTIN,2,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brad Stuver
Brandon Vázquez,brandon vazquez,AUSTIN,MLS,0.0,5,goals,goals,AUSTIN,AUSTIN,3,bottom,Brandon Vázquez,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brandon Vázquez
Facundo Torres,facundo torres,AUSTIN,MLS,0.6,5,goals,goals,AUSTIN,AUSTIN,1,top,Facundo Torres,MLS,elite,2,2,1,0,0.5,-0.08333333333333331,0.5,,-0.6666666666666666,,,1.0,,,False,False,Facundo Torres
Guilherme Biro,guilherme biro,AUSTIN,MLS,0.4,5,goals,goals,AUSTIN,AUSTIN,2,top,Guilherme Biro,MLS,elite,2,2,1,0,0.5,0.08333333333333337,-0.5,,0.6666666666666667,,,0.0,,,False,False,Guilherme Biro
Brendan Hines-Ike,brendan hines-ike,AUSTIN,MLS,0.2,5,goals,goals,AUSTIN,AUSTIN,3,top,Brendan Hines-Ike,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.25,,-0.3333333333333333,,,0.0,,,False,False,Brendan Hines-Ike
Damian Las,damian las,AUSTIN,MLS,1.2,5,saves,saves,AUSTIN,AUSTIN,1,bottom,Damian Las,MLS,elite,2,2,1,0,0.0,-1.75,-1.5,,-2.0,,,0.0,,,False,False,Damian Las
Brad Stuver,brad stuver,AUSTIN,MLS,2.2,5,saves,saves,AUSTIN,AUSTIN,2,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.5,0.625,2.25,,-1.0,,,1.0,,,False,False,Brad Stuver
Brad Stuver,brad stuver,AUSTIN,MLS,2.2,5,saves,saves,AUSTIN,AUSTIN,1,top,Brad Stuver,MLS,elite,2,2,1,0,0.5,0.625,2.25,,-1.0,,,1.0,,,False,False,Brad Stuver
Damian Las,damian las,AUSTIN,MLS,1.2,5,saves,saves,AUSTIN,AUSTIN,2,top,Damian Las,MLS,elite,2,2,1,0,0.0,-1.75,-1.5,,-2.0,,,0.0,,,False,False,Damian Las
Brad Stuver,brad stuver,AUSTIN,MLS,0.0,5,shots,shots,AUSTIN,AUSTIN,1,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brad Stuver
Damian Las,damian las,AUSTIN,MLS,0.0,5,shots,shots,AUSTIN,AUSTIN,2,bottom,Damian Las,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Damian Las
Ilie Sánchez,ilie sanchez,AUSTIN,MLS,0.0,5,shots,shots,AUSTIN,AUSTIN,3,bottom,Ilie Sánchez,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Ilie Sánchez
Brandon Vázquez,brandon vazquez,AUSTIN,MLS,2.0,5,shots,shots,AUSTIN,AUSTIN,1,top,Brandon Vázquez,MLS,elite,2,2,1,0,0.5,2.0,0.0,,4.0,,,0.0,,,False,False,Brandon Vázquez
Facundo Torres,facundo torres,AUSTIN,MLS,1.8,5,shots,shots,AUSTIN,AUSTIN,2,top,Facundo Torres,MLS,elite,2,2,1,0,1.0,0.9583333333333334,0.25,,1.6666666666666667,,,1.0,,,False,False,Facundo Torres
Guilherme Biro,guilherme biro,AUSTIN,MLS,1.2,5,shots,shots,AUSTIN,AUSTIN,3,top,Guilherme Biro,MLS,elite,2,2,1,0,0.5,0.9166666666666667,-1.5,,3.3333333333333335,,,0.0,,,False,False,Guilherme Biro
Besard Sabovic,besard sabovic,AUSTIN,MLS,0.0,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,1,bottom,Besard Sabovic,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Besard Sabovic
Brad Stuver,brad stuver,AUSTIN,MLS,0.0,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,2,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brad Stuver
Damian Las,damian las,AUSTIN,MLS,0.0,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,3,bottom,Damian Las,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Damian Las
Facundo Torres,facundo torres,AUSTIN,MLS,1.2,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,1,top,Facundo Torres,MLS,elite,2,2,1,0,0.5,0.375,-0.25,,1.0,,,0.0,,,False,False,Facundo Torres
Brandon Vázquez,brandon vazquez,AUSTIN,MLS,0.4,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,2,top,Brandon Vázquez,MLS,elite,2,2,1,0,0.0,-0.5833333333333333,-0.5,,-0.6666666666666666,,,0.0,,,False,False,Brandon Vázquez
Ervin Torres,ervin torres,AUSTIN,MLS,0.4,5,shots_on_target,shots_on_target,AUSTIN,AUSTIN,3,top,Ervin Torres,MLS,elite,2,2,1,0,0.0,-0.5833333333333333,-0.5,,-0.6666666666666666,,,0.0,,,False,False,Ervin Torres
Danny Namaso,danny namaso,AUXERRE,Ligue 1,0.0,7,assists,assists,AUXERRE,AUXERRE,1,bottom,Danny Namaso,Ligue 1,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Danny Namaso
Josué Casimir,josue casimir,AUXERRE,Ligue 1,0.0,5,assists,assists,AUXERRE,AUXERRE,2,bottom,Josué Casimir,Ligue 1,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Josué Casimir
Kévin Danois,kevin danois,AUXERRE,Ligue 1,0.0,8,assists,assists,AUXERRE,AUXERRE,3,bottom,Kévin Danois,Ligue 1,mid,5,5,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Kévin Danois
Romain Faivre,romain faivre,AUXERRE,Ligue 1,0.3333333333333333,9,assists,assists,AUXERRE,AUXERRE,1,top,Romain Faivre,Ligue 1,mid,6,6,2,0,0.16666666666666666,-0.23465608465608465,-0.3666666666666667,,-0.05820105820105818,0.36007530022369766,,0.0,,,False,True,Romain Faivre
Naouirou Ahamada,naouirou ahamada,AUXERRE,Ligue 1,0.14285714285714285,7,assists,assists,AUXERRE,AUXERRE,2,top,Naouirou Ahamada,Ligue 1,elite,4,4,2,0,0.25,0.10178571428571428,0.375,,-0.17142857142857143,,,0.5,,,False,False,Naouirou Ahamada
Sinaly Diomandé,sinaly diomande,AUXERRE,Ligue 1,0.125,8,assists,assists,AUXERRE,AUXERRE,3,top,Sinaly Diomandé,Ligue 1,mid,5,5,2,0,0.0,-0.215,-0.225,,-0.20833333333333334,0.11347042117083511,,0.0,,,False,False,Sinaly Diomandé
Tidiane Devernois,tidiane devernois,AUXERRE,Ligue 1,1.25,8,passes,passes,AUXERRE,AUXERRE,1,bottom,Tidiane Devernois,Ligue 1,unknown,6,6,1,0,0.5,1.0494047619047617,-2.4285714285714284,,0.4375,,,0.0,,,False,False,Tidiane Devernois
Lasso Coulibaly,lasso coulibaly,AUXERRE,Ligue 1,4.25,8,passes,passes,AUXERRE,AUXERRE,2,bottom,Lasso Coulibaly,Ligue 1,elite,5,5,2,0,0.6,-0.7652380952380954,-4.708333333333334,,0.6285714285714286,,,0.0,,,False,True,Lasso Coulibaly
Josué Casimir,josue casimir,AUXERRE,Ligue 1,8.6,5,passes,passes,AUXERRE,AUXERRE,3,bottom,Josué Casimir,Ligue 1,mid,2,2,0,0,0.5,2.6666666666666665,,,2.6666666666666665,,,,,,False,False,Josué Casimir
Kévin Danois,kevin danois,AUXERRE,Ligue 1,52.125,8,passes,passes,AUXERRE,AUXERRE,1,top,Kévin Danois,Ligue 1,mid,5,5,2,0,0.6,6.222380952380952,0.9250000000000007,,9.753968253968253,0.2649809608146449,,0.5,,,False,False,Kévin Danois
Sinaly Diomandé,sinaly diomande,AUXERRE,Ligue 1,43.0,8,passes,passes,AUXERRE,AUXERRE,2,top,Sinaly Diomandé,Ligue 1,mid,5,5,2,0,0.6,5.2128571428571435,-3.0749999999999993,,10.738095238095239,0.3184070421732332,,0.5,,,False,True,Sinaly Diomandé
Naouirou Ahamada,naouirou ahamada,AUXERRE,Ligue 1,28.857142857142858,7,passes,passes,AUXERRE,AUXERRE,3,top,Naouirou Ahamada,Ligue 1,elite,4,4,2,0,0.75,11.3125,3.541666666666666,,19.083333333333336,,,0.5,,,False,False,Naouirou Ahamada
Danny Namaso,danny namaso,AUXERRE,Ligue 1,0.0,7,saves,saves,AUXERRE,AUXERRE,1,bottom,Danny Namaso,Ligue 1,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Danny Namaso
Josué Casimir,josue casimir,AUXERRE,Ligue 1,0.0,5,saves,saves,AUXERRE,AUXERRE,2,bottom,Josué Casimir,Ligue 1,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Josué Casimir
Kévin Danois,kevin danois,AUXERRE,Ligue 1,0.0,8,saves,saves,AUXERRE,AUXERRE,3,bottom,Kévin Danois,Ligue 1,mid,5,5,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Kévin Danois
Danny Namaso,danny namaso,AUXERRE,Ligue 1,0.0,7,saves,saves,AUXERRE,AUXERRE,1,top,Danny Namaso,Ligue 1,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Danny Namaso
Josué Casimir,josue casimir,AUXERRE,Ligue 1,0.0,5,saves,saves,AUXERRE,AUXERRE,2,top,Josué Casimir,Ligue 1,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Josué Casimir
Kévin Danois,kevin danois,AUXERRE,Ligue 1,0.0,8,saves,saves,AUXERRE,AUXERRE,3,top,Kévin Danois,Ligue 1,mid,5,5,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Kévin Danois
Tidiane Devernois,tidiane devernois,AUXERRE,Ligue 1,0.0,8,shots,shots,AUXERRE,AUXERRE,1,bottom,Tidiane Devernois,Ligue 1,unknown,6,6,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Tidiane Devernois
Lasso Coulibaly,lasso coulibaly,AUXERRE,Ligue 1,0.125,8,shots,shots,AUXERRE,AUXERRE,2,bottom,Lasso Coulibaly,Ligue 1,elite,5,5,2,0,0.0,-0.21857142857142856,-0.20833333333333331,,-0.17142857142857143,,,0.0,,,False,False,Lasso Coulibaly
Naouirou Ahamada,naouirou ahamada,AUXERRE,Ligue 1,0.42857142857142855,7,shots,shots,AUXERRE,AUXERRE,3,bottom,Naouirou Ahamada,Ligue 1,elite,4,4,2,0,0.5,0.11130952380952382,0.20833333333333334,,0.01428571428571429,,,0.5,,,False,False,Naouirou Ahamada
Romain Faivre,romain faivre,AUXERRE,Ligue 1,1.3333333333333333,9,shots,shots,AUXERRE,AUXERRE,1,top,Romain Faivre,Ligue 1,mid,6,6,2,0,0.3333333333333333,0.15145502645502648,1.0,,0.05291005291005287,-0.5051225250066677,,0.5,,,False,False,Romain Faivre
Danny Namaso,danny namaso,AUXERRE,Ligue 1,1.2857142857142858,7,shots,shots,AUXERRE,AUXERRE,2,top,Danny Namaso,Ligue 1,elite,4,4,2,0,0.5,-0.11547619047619045,-0.41666666666666663,,0.18571428571428572,,,0.5,,,False,True,Danny Namaso
Kévin Danois,kevin danois,AUXERRE,Ligue 1,1.25,8,shots,shots,AUXERRE,AUXERRE,3,top,Kévin Danois,Ligue 1,mid,5,5,2,0,0.8,0.9133333333333334,0.45,,1.2222222222222225,0.3096882279113464,,1.0,,,False,False,Kévin Danois
Lasso Coulibaly,lasso coulibaly,AUXERRE,Ligue 1,0.0,8,shots_on_target,shots_on_target,AUXERRE,AUXERRE,1,bottom,Lasso Coulibaly,Ligue 1,elite,5,5,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Lasso Coulibaly
Tidiane Devernois,tidiane devernois,AUXERRE,Ligue 1,0.0,8,shots_on_target,shots_on_target,AUXERRE,AUXERRE,2,bottom,Tidiane Devernois,Ligue 1,unknown,6,6,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Tidiane Devernois
Josué Casimir,josue casimir,AUXERRE,Ligue 1,0.2,5,shots_on_target,shots_on_target,AUXERRE,AUXERRE,3,bottom,Josué Casimir,Ligue 1,mid,2,2,0,0,0.0,-0.26666666666666666,,,-0.26666666666666666,,,,,,False,False,Josué Casimir
Romain Faivre,romain faivre,AUXERRE,Ligue 1,0.4444444444444444,9,shots_on_target,shots_on_target,AUXERRE,AUXERRE,1,top,Romain Faivre,Ligue 1,mid,6,6,2,0,0.3333333333333333,-0.2130952380952381,-0.55,,0.19047619047619055,0.6974469102367596,,0.0,,,False,True,Romain Faivre
Danny Namaso,danny namaso,AUXERRE,Ligue 1,0.42857142857142855,7,shots_on_target,shots_on_target,AUXERRE,AUXERRE,2,top,Danny Namaso,Ligue 1,elite,4,4,2,0,0.75,0.5303571428571429,0.375,,0.6857142857142857,,,0.5,,,False,False,Danny Namaso
Kévin Danois,kevin danois,AUXERRE,Ligue 1,0.375,8,shots_on_target,shots_on_target,AUXERRE,AUXERRE,3,top,Kévin Danois,Ligue 1,mid,5,5,2,0,0.4,0.03666666666666668,0.175,,-0.055555555555555525,-0.20476419771932894,,0.5,,,False,False,Kévin Danois
Tidiane Devernois,tidiane devernois,AUXERRE,Ligue 1,0.0,8,tackles,tackles,AUXERRE,AUXERRE,1,bottom,Tidiane Devernois,Ligue 1,unknown,6,6,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Tidiane Devernois
Lasso Coulibaly,lasso coulibaly,AUXERRE,Ligue 1,0.125,8,tackles,tackles,AUXERRE,AUXERRE,2,bottom,Lasso Coulibaly,Ligue 1,elite,5,5,2,0,0.2,0.2,0.0,,0.5,,,0.0,,,False,False,Lasso Coulibaly
Josué Casimir,josue casimir,AUXERRE,Ligue 1,0.4,5,tackles,tackles,AUXERRE,AUXERRE,3,bottom,Josué Casimir,Ligue 1,mid,2,2,0,0,1.0,0.875,,,0.875,,,,,,False,False,Josué Casimir
Kévin Danois,kevin danois,AUXERRE,Ligue 1,3.375,8,tackles,tackles,AUXERRE,AUXERRE,1,top,Kévin Danois,Ligue 1,mid,5,5,2,0,0.4,-0.10857142857142854,0.8,,-0.7142857142857143,-0.409130332738013,,0.5,,,False,False,Kévin Danois
Sinaly Diomandé,sinaly diomande,AUXERRE,Ligue 1,1.625,8,tackles,tackles,AUXERRE,AUXERRE,2,top,Sinaly Diomandé,Ligue 1,mid,5,5,2,0,0.4,-0.31761904761904763,-0.17500000000000004,,-0.41269841269841273,-0.19163574430538918,,0.5,,,False,False,Sinaly Diomandé
Danny Namaso,danny namaso,AUXERRE,Ligue 1,1.5714285714285714,7,tackles,tackles,AUXERRE,AUXERRE,3,top,Danny Namaso,Ligue 1,elite,4,4,2,0,0.5,0.4958333333333333,1.125,,-0.13333333333333341,,,0.5,,,False,False,Danny Namaso
Bright Osayi-Samuel,bright osayi-samuel,BIRMINGHAM,Championship,0.0,6,assists,assists,BIRMINGHAM,BIRMINGHAM,1,bottom,Bright Osayi-Samuel,Championship,elite,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Bright Osayi-Samuel
Carlos Vicente,carlos vicente,BIRMINGHAM,Championship,0.0,6,assists,assists,BIRMINGHAM,BIRMINGHAM,2,bottom,Carlos Vicente,Championship,elite,4,4,1,1,0.0,-0.18988095238095237,-0.25,-0.14285714285714285,-0.2,,0.0,0.0,0.10714285714285715,0.10714285714285715,False,False,Carlos Vicente
Christoph Klarer,christoph klarer,BIRMINGHAM,Championship,0.0,6,assists,assists,BIRMINGHAM,BIRMINGHAM,3,bottom,Christoph Klarer,Championship,elite,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Christoph Klarer
Patrick Roberts,patrick roberts,BIRMINGHAM,Championship,0.4,5,assists,assists,BIRMINGHAM,BIRMINGHAM,1,top,Patrick Roberts,Championship,elite,3,3,1,0,0.6666666666666666,0.6111111111111112,0.0,,1.0,,,0.0,,,False,False,Patrick Roberts
Alex Cochrane,alex cochrane,BIRMINGHAM,Championship,0.16666666666666666,6,assists,assists,BIRMINGHAM,BIRMINGHAM,2,top,Alex Cochrane,Championship,elite,4,4,1,1,0.25,0.12261904761904764,1.0,-0.14285714285714285,-0.2,,0.0,1.0,-1.1428571428571428,-1.1428571428571428,False,False,Alex Cochrane
August Priske,august priske,BIRMINGHAM,Championship,0.16666666666666666,6,assists,assists,BIRMINGHAM,BIRMINGHAM,3,top,August Priske,Championship,elite,4,4,1,1,0.25,0.12261904761904764,1.0,-0.14285714285714285,-0.2,,0.0,1.0,-1.1428571428571428,-1.1428571428571428,False,False,August Priske
Alex Cochrane,alex cochrane,BIRMINGHAM,Championship,0.0,6,goals,goals,BIRMINGHAM,BIRMINGHAM,1,bottom,Alex Cochrane,Championship,elite,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Alex Cochrane
Bright Osayi-Samuel,bright osayi-samuel,BIRMINGHAM,Championship,0.0,6,goals,goals,BIRMINGHAM,BIRMINGHAM,2,bottom,Bright Osayi-Samuel,Championship,elite,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Bright Osayi-Samuel
Christoph Klarer,christoph klarer,BIRMINGHAM,Championship,0.0,6,goals,goals,BIRMINGHAM,BIRMINGHAM,3,bottom,Christoph Klarer,Championship,elite,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Christoph Klarer
Phil Neumann,phil neumann,BIRMINGHAM,Championship,0.3333333333333333,6,goals,goals,BIRMINGHAM,BIRMINGHAM,1,top,Phil Neumann,Championship,elite,4,4,1,1,0.25,0.24523809523809528,2.0,-0.2857142857142857,-0.4,,0.0,1.0,-2.2857142857142856,-2.2857142857142856,False,False,Phil Neumann
Demarai Gray,demarai gray,BIRMINGHAM,Championship,0.2,5,goals,goals,BIRMINGHAM,BIRMINGHAM,2,top,Demarai Gray,Championship,elite,3,3,1,0,0.0,-0.41111111111111115,-0.5,,-0.4,,,0.0,,,False,False,Demarai Gray
August Priske,august priske,BIRMINGHAM,Championship,0.16666666666666666,6,goals,goals,BIRMINGHAM,BIRMINGHAM,3,top,August Priske,Championship,elite,4,4,1,1,0.25,-0.017261904761904742,-0.25,-0.2857142857142857,0.8,,0.0,0.0,-0.0357142857142857,-0.0357142857142857,False,False,August Priske
Ryan Allsop,ryan allsop,BIRMINGHAM,Championship,0.0,6,saves,saves,BIRMINGHAM,BIRMINGHAM,1,bottom,Ryan Allsop,Championship,elite,4,4,1,1,0.0,-0.37976190476190474,-0.5,-0.2857142857142857,-0.4,,0.0,0.0,0.2142857142857143,0.2142857142857143,False,False,Ryan Allsop
